01.06.2020 00:00;Bel_D21;Vwz_D21;Bel_D22;Vwz_D22;Bel_D81;Vwz_D81;Bel_TBS32;Vwz_TBS32;Bel_TBS35;Vwz_TBS35;Bel_TBS38;Vwz_TBS38;Bel_TBS41;Vwz_TBS41;Bel_TF32;Vwz_TF32;Bel_TF35;Vwz_TF35;Bel_TF38;Vwz_TF38;Bel_TF41;Vwz_TF41;Bel_V111;Vwz_V111;Bel_V112;Vwz_V112;Bel_V23;Vwz_V23;Bel_V24;Vwz_V24;Bel_V51;Vwz_V51;Bel_V82;Vwz_V82;Bel_VK1_Stoer;Vwz_VK1_Stoer;Bel_VK2_Stoer;Vwz_VK2_Stoer;Bel_VK3_Stoer;Vwz_VK3_Stoer;Bel_VK4_Stoer;Vwz_VK4_Stoer
05.06.2020 09:00;85;1309200;73;1324800;61;972600;2;1200;1;600;0;0;1;600;13;11400;13;9600;5;4200;15;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 10:00;89;1752000;99;1639200;49;586200;2;3000;4;4200;2;1800;4;3000;11;10800;23;21600;3;2400;14;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 11:00;115;1609200;123;1790400;65;742200;2;1800;0;0;1;600;6;6600;2;3000;13;10200;0;0;17;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 12:00;119;1806600;157;2359800;79;799800;3;3000;4;2400;1;600;4;4200;4;2400;18;12600;4;3000;11;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 13:00;112;1771200;149;2357400;75;886800;6;4200;1;600;5;5400;7;6000;3;1800;18;12600;5;3600;24;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 14:00;97;1626600;153;2339400;67;457800;7;4800;2;3000;0;0;4;3000;9;6600;12;8400;0;0;29;24600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 15:00;112;1663800;152;2317200;67;471600;4;3600;5;3000;1;600;5;4800;5;3600;14;10800;2;1200;12;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 16:00;96;1865400;138;2139000;73;832200;1;600;1;600;0;0;0;0;3;1800;22;19800;1;600;7;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 17:00;66;1269000;105;1920600;46;625200;0;0;1;600;0;0;2;1200;1;600;16;11400;2;1800;13;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 18:00;51;1439400;87;2023800;41;727800;1;600;1;1200;0;0;5;5400;3;2400;16;14400;1;600;14;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 19:00;39;1156200;64;1528200;54;417000;0;0;1;600;0;0;3;3000;0;0;10;6600;1;600;13;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 20:00;53;612000;52;576600;38;379200;0;0;2;1800;0;0;2;2400;3;2400;6;6000;0;0;9;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 21:00;23;202200;23;205800;19;121800;0;0;2;1200;1;600;3;2400;0;0;9;9000;0;0;8;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 22:00;19;184200;26;198000;13;88200;0;0;1;600;0;0;0;0;0;0;3;1800;1;1800;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
05.06.2020 23:00;12;139200;17;226800;10;66600;0;0;0;0;0;0;0;0;0;0;0;0;1;600;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 00:00;5;72600;8;112200;10;94200;0;0;0;0;0;0;2;4200;0;0;1;600;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 01:00;3;43200;5;45000;2;27000;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 02:00;5;49800;5;39600;2;0;0;0;2;2400;0;0;0;0;0;0;1;600;0;0;2;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 03:00;2;35400;3;42000;4;27600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 04:00;3;25800;2;13800;2;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 05:00;2;15600;6;45600;5;42600;0;0;0;0;0;0;0;0;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 06:00;8;97800;16;161400;12;110400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 07:00;9;73800;15;146400;18;156000;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 08:00;19;206400;16;219600;28;172200;0;0;3;3000;0;0;6;6000;0;0;4;3000;0;0;5;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 09:00;31;727200;39;601200;28;455400;0;0;2;1200;0;0;2;1800;0;0;13;10200;1;600;9;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 10:00;33;460800;52;1105200;40;596400;0;0;0;0;1;600;3;2400;1;600;7;4200;1;600;14;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 11:00;51;791400;59;936600;55;603600;1;600;2;1200;1;600;2;2400;9;9000;16;12000;3;2400;14;13800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 12:00;50;888000;72;1267800;41;697200;0;0;1;600;0;0;11;10800;0;0;13;9000;2;1200;11;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 13:00;63;1167000;65;871800;56;852600;0;0;0;0;1;1200;8;7800;1;600;17;11400;0;0;13;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 14:00;47;605400;81;1173600;50;666600;1;1800;5;3600;1;600;5;4200;2;1200;29;26400;1;600;23;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 15:00;43;769200;95;1692000;40;354600;2;1200;1;600;0;0;3;3600;1;600;10;7200;1;600;7;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 16:00;53;1015200;70;1408200;49;570000;2;1200;0;0;0;0;5;4200;7;6000;25;19800;0;0;15;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 17:00;56;766800;81;1295400;91;577800;1;600;1;600;0;0;3;1800;6;3600;7;4800;5;4800;25;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 18:00;72;1157400;88;1299600;38;356400;1;600;0;0;0;0;7;4800;4;2400;17;12600;1;2400;32;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 19:00;41;729600;41;676200;38;420000;3;2400;4;3000;0;0;6;6000;3;2400;14;11400;0;0;14;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 20:00;28;204600;36;273000;44;171000;3;3600;1;600;2;1200;3;3000;3;1800;5;3000;1;600;11;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 21:00;24;204000;19;229200;31;279000;1;600;0;0;0;0;3;3000;5;4200;14;11400;2;1800;6;4800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 22:00;28;190800;32;302400;25;172200;1;600;0;0;0;0;1;600;2;1800;0;0;1;600;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
06.06.2020 23:00;13;151800;14;162000;17;75000;0;0;0;0;0;0;0;0;0;0;3;3000;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 00:00;14;132000;10;76200;8;86400;0;0;0;0;0;0;2;6000;0;0;1;600;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 01:00;7;55200;3;43200;7;40800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 02:00;2;14400;6;46200;5;39600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 03:00;2;19800;3;15600;2;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 04:00;0;0;0;0;3;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 05:00;4;28800;4;55800;4;38400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 06:00;3;27600;4;43200;4;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 07:00;3;43200;3;26400;8;55200;0;0;0;0;0;0;0;0;0;0;1;600;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 08:00;5;33600;7;76200;3;25200;0;0;0;0;0;0;0;0;0;0;6;5400;1;600;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 09:00;11;68400;22;258000;16;150000;3;3600;0;0;0;0;2;1200;3;2400;5;4200;0;0;6;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 10:00;21;192600;19;234600;22;112200;0;0;0;0;0;0;4;2400;0;0;5;4200;0;0;15;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 11:00;36;295200;40;349200;37;97200;0;0;4;3600;0;0;3;1800;2;1200;11;8400;3;2400;9;7200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 12:00;25;246000;26;241200;23;150000;3;1800;0;0;0;0;2;1200;5;3600;4;3000;0;0;17;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 13:00;29;212400;42;405600;48;250800;0;0;0;0;0;0;3;3000;4;2400;20;19200;0;0;11;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 14:00;29;237600;57;495600;46;187800;1;600;0;0;3;3000;5;3600;2;1200;18;15000;3;1800;16;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 15:00;32;302400;51;515400;45;240600;4;9000;2;1200;1;1200;2;3000;7;4800;11;7800;2;1200;13;11400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 16:00;43;367800;45;339000;44;238800;3;1800;0;0;1;1200;3;1800;6;4800;13;11400;1;600;25;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 17:00;36;284400;37;351600;44;325800;0;0;5;3000;3;5400;1;1800;4;2400;19;15600;3;1800;19;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 18:00;32;178200;43;421800;35;278400;1;600;1;600;0;0;3;1800;3;1800;14;11400;0;0;15;10800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 19:00;42;333600;37;299400;41;202800;1;600;0;0;0;0;5;6000;5;3600;23;19200;2;1200;24;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 20:00;50;370200;25;193200;42;189600;1;600;0;0;0;0;4;3600;3;1800;10;8400;0;0;9;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 21:00;23;175200;21;147600;31;251400;1;600;0;0;0;0;1;600;2;1200;9;6600;0;0;8;6600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 22:00;24;238200;16;141000;14;120600;0;0;0;0;0;0;1;600;3;3000;2;2400;2;2400;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
07.06.2020 23:00;7;55800;7;67800;9;52800;0;0;1;600;0;0;0;0;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 00:00;2;26400;2;4800;5;83400;0;0;0;0;0;0;0;0;0;0;2;1200;0;0;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 01:00;1;12000;2;15000;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 02:00;2;30000;1;13800;1;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 03:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 04:00;5;67200;3;23400;7;30600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 05:00;15;141000;17;142800;16;166800;0;0;0;0;0;0;0;0;0;0;2;1200;2;1800;3;2400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 06:00;22;718800;25;647400;28;550200;1;600;0;0;1;600;1;600;3;2400;7;4800;1;600;7;5400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 07:00;65;927600;68;1467600;44;712800;10;12000;3;1800;0;0;2;1200;5;3000;23;18600;0;0;13;9600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 08:00;72;1245600;69;1332600;60;889200;2;1200;4;2400;1;600;11;16200;5;4800;25;19200;2;1200;23;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 09:00;73;1407000;78;1306800;47;779400;3;4800;4;3600;0;0;2;1200;6;4800;9;6600;0;0;16;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 10:00;76;1149000;171;1158600;54;624000;7;6600;2;1200;1;1800;4;7200;16;13800;13;9600;1;600;27;22200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 11:00;78;1190400;104;1653000;52;424200;4;2400;1;600;0;0;4;3600;3;1200;13;9000;2;1800;21;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 12:00;105;1380000;121;1581600;49;499200;2;1800;3;3000;2;1200;7;5400;4;3000;23;19200;3;1800;20;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 13:00;84;1069200;129;1846200;62;468600;9;6600;2;1800;1;600;11;9000;8;6600;22;16800;1;600;28;22800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 14:00;94;1353000;100;1603800;69;481200;8;6000;5;4800;4;2400;5;6000;11;7800;22;17400;3;1800;22;17400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 15:00;87;1537200;145;2087400;82;673200;6;5400;4;4800;1;600;3;1800;11;9600;32;33000;2;1200;20;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 16:00;114;1941000;182;2557200;79;951600;4;4800;4;3000;1;600;5;4800;9;6000;23;18000;3;3000;22;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 17:00;93;1563000;126;2003400;71;999600;8;7200;2;2400;0;0;4;6000;9;6600;24;19800;1;600;30;26400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 18:00;66;1419600;93;1660800;50;747600;4;2400;4;4200;0;0;5;4800;14;12000;29;24600;2;1200;23;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 19:00;57;1014600;62;1264800;64;935400;3;1800;2;1800;1;600;2;1200;4;3000;23;18600;1;600;19;15000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 20:00;58;724200;52;577800;33;393600;1;600;0;0;0;0;2;3000;1;600;20;17400;1;600;13;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 21:00;36;401400;34;270600;23;114600;1;600;0;0;0;0;1;600;2;1200;6;5400;0;0;7;4200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 22:00;23;208200;21;228600;15;109800;1;600;0;0;0;0;5;4200;3;2400;6;4800;1;600;4;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
08.06.2020 23:00;9;100200;13;138600;4;43200;0;0;1;600;0;0;1;600;0;0;1;600;0;0;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 00:00;4;53400;6;67800;4;39000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 01:00;3;43200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 02:00;2;27000;2;28200;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 03:00;0;0;2;28800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 04:00;1;14400;6;53400;3;27000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 05:00;10;49800;12;75000;8;97200;0;0;0;0;0;0;0;0;0;0;3;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 06:00;26;657000;23;501000;24;561000;2;1200;1;600;0;0;0;0;2;1200;5;3000;0;0;7;7800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 07:00;59;1117200;60;1335000;51;1208400;2;1200;2;1200;0;0;3;1800;4;3000;16;12000;0;0;24;19800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 08:00;80;1425600;55;1177800;68;905400;3;2400;0;0;2;1800;9;7200;4;2400;18;13800;7;5400;25;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 09:00;59;1226400;89;1593000;35;546600;2;1200;4;2400;0;0;6;4800;3;2400;16;10200;1;600;25;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 10:00;59;850800;87;1392000;37;609000;7;12000;2;1200;1;600;4;2400;15;13800;15;10800;0;0;17;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 11:00;81;1266000;109;1772400;58;735000;0;0;0;0;1;600;4;4800;4;3000;18;12600;0;0;20;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 12:00;106;1404600;134;1767000;61;542400;1;600;2;1200;0;0;2;2400;6;4800;32;27600;0;0;18;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 13:00;105;1396800;98;1468800;51;570600;4;6600;2;1200;2;3000;0;0;4;2400;31;25800;1;600;19;15600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 14:00;128;1565400;132;2075400;66;497400;6;4800;2;1800;1;600;4;3600;10;6000;24;21000;3;2400;17;12600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 15:00;91;1392000;130;2018400;68;525600;4;2400;11;10200;1;600;5;4800;5;3000;28;22200;3;3000;24;19200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 16:00;124;1878000;168;2272200;86;937800;4;3000;1;600;3;1800;2;1200;10;9000;17;12600;5;3600;17;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 17:00;89;1954200;151;2363400;70;819000;2;1200;4;2400;3;3600;8;6600;8;7200;24;18000;1;600;29;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 18:00;78;1506600;104;1731000;62;1155600;6;4200;4;2400;4;3000;4;3000;9;7200;27;24000;4;2400;23;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 19:00;52;1003800;64;1405800;56;972600;1;600;4;2400;0;0;6;4800;5;4200;25;20400;3;1800;16;13200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 20:00;58;646800;59;700200;40;381600;0;0;0;0;0;0;0;0;2;1200;22;19800;0;0;6;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 21:00;39;327000;38;414600;21;122400;1;600;0;0;0;0;1;600;3;3600;11;9600;0;0;11;8400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 22:00;14;213600;24;202200;17;91800;0;0;0;0;1;1800;0;0;1;600;2;1200;2;1800;2;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
09.06.2020 23:00;2;28200;4;56400;16;73800;0;0;0;0;0;0;0;0;0;0;1;600;0;0;3;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 00:00;4;19200;7;69600;14;45600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 01:00;3;43800;1;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 02:00;0;0;3;42600;5;34200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 03:00;0;0;0;0;1;600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 04:00;4;57000;3;22200;4;1200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 05:00;11;114600;15;157800;11;87600;0;0;0;0;0;0;2;1800;2;1200;2;1200;0;0;5;3600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 06:00;25;660600;23;439800;27;566400;1;600;1;600;0;0;0;0;2;1200;8;6000;0;0;8;6000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 07:00;62;1169400;66;1516200;66;1105800;3;4800;2;1200;1;600;4;3000;10;7200;19;16200;1;600;18;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 08:00;66;1285800;62;1357200;77;1261200;4;3600;1;600;0;0;0;0;5;3600;24;18600;1;600;17;14400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 09:00;78;1303200;91;1496400;51;701400;4;3000;1;1200;0;0;4;3000;1;600;9;6600;0;0;11;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 10:00;62;878400;125;1495200;39;430200;6;6000;2;2400;0;0;3;1800;4;2400;11;7200;0;0;12;10200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 11:00;80;1226400;121;1682400;54;487800;2;4200;3;4200;2;1800;9;7200;2;600;10;8400;0;0;20;18600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 12:00;105;1482000;131;1729200;55;614400;10;12000;3;1800;0;0;5;7200;9;6600;8;6600;2;1200;22;20400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 13:00;122;1715400;117;2064600;56;591000;5;4200;2;1200;0;0;8;9000;4;2400;12;11400;0;0;21;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 14:00;127;1312800;122;1644600;66;686400;2;1200;2;1800;2;1200;6;5400;7;5400;14;9600;1;600;36;31800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 15:00;122;1660200;147;2382000;74;768000;6;4800;2;1200;4;3600;4;5400;7;4200;22;17400;6;5400;22;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 16:00;110;2046000;154;2334000;55;725400;4;3600;6;4200;0;0;4;2400;5;3000;13;8400;3;3600;17;12000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 17:00;85;1529400;153;2197800;66;810000;0;0;2;1200;4;6600;4;3000;10;7800;19;13200;6;5400;21;16200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 18:00;53;1081800;100;1960200;57;743400;2;2400;2;1200;0;0;11;14400;8;6000;21;16800;0;0;25;18000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 19:00;52;1137600;57;1174800;57;552000;0;0;3;1800;0;0;6;4800;1;600;19;14400;1;600;25;24000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
10.06.2020 20:00;52;553200;73;845400;34;497400;1;600;3;1800;0;0;2;1200;3;1800;20;15600;1;600;11;9000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
